Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,101,ARTICLE,(1987-05) Mahu Itaron,,rb-1987-05-mahu-itaron,Article 5 (1987),,מהו היתרון שיש בעבודה יותר משכר,,Статья 5 (1987),,Artikel 5 (1987),,Artículo 5 (1987),,Makale 5 (1987),,Стаття 5 (1987),
1,102,ARTICLE,(1987-06) Hashivut Emuna,,rb-1987-06-hashivut-emuna,Article 6 (1987),,"חשיבותה של האמונה, שנוהגת תמיד",,Статья 6 (1987),,Artikel 6 (1987),,Artículo 6 (1987),,Makale 6 (1987),,Стаття 6 (1987),
1,103,ARTICLE,(1987-07) Nes Ha Hanuka,,rb-1987-07-nes-ha-hanuka,Article 7 (1987),,נס החנוכה,,Чудо Хануки,,Artikel 7 (1987),,Artículo 7 (1987),,Makale 7 (1987),,Чудо Хануки,
1,104,ARTICLE,(1987-08) Evdel Bein Hesed,,rb-1987-08-evdel-bein-hesed,Article 8 (1987),,"ההבדל בין חסד ואמת, לחסד שאינו אמת",,Статья 8 (1987),,Artikel 8 (1987),,Artículo 8 (1987),,Makale 8 (1987),,Стаття 8 (1987),
1,105,ARTICLE,(1987-09) Gadlut Adam,,rb-1987-09-gadlut-adam,One’s Greatness Depends on the Measure of One’s Faith in the Future,,גדלות האדם תלויה בשיעור אמונתו בעתיד,,Статья 9 (1987),,Artikel 9 (1987),,Artículo 9 (1987),,Makale 9 (1987),,Стаття 9 (1987),
1,106,ARTICLE,(1987-10) Homer Lashon Ra,,rb-1987-10-homer-lashon-ra,What Is the Substance of Slander and Against Whom Is It,,מהו החומר דלשון הרע וכנגד מי הוא,,Статья 10 (1987),,Artikel 10 (1987),,Artículo 10 (1987),,Makale 10 (1987),,Стаття 10 (1987),
1,107,ARTICLE,(1987-11) Purim,,rb-1987-11-purim,Article 11 (1987),,"פורים, שהמצוה עד דלא ידע",,Статья 11 (1987),,Artikel 11 (1987),,Artículo 11 (1987),,Makale 11 (1987),,Стаття 11 (1987),
1,108,ARTICLE,(1987-12) Mahatzit Shekel 1,,rb-1987-12-mahatzit-shekel-1,Article 12 (1987),,"מהו מחצית השקל, בעבודה - א'",,Половина шекеля-1,,Artikel 12 (1987),,Artículo 12 (1987),,Makale 12 (1987),,Половина шекеля - 1,
1,109,ARTICLE,(1987-13) Hag Matzot,,rb-1987-13-hag-matzot,Article 13 (1987),,"מדוע חג המצות נקרא ""פסח""",,Почему праздник мацот называется Песах,,Artikel 13 (1987),,Artículo 13 (1987),,Makale 13 (1987),,Чому свято мацот називається Песах,
1,110,ARTICLE,(1987-14) Kesher Bein Pesach,,rb-1987-14-kesher-bein-pesach,Article 14 (1987),,"הקשר בין פסח, למצה, מרור",,"Связь между Песахом, мацой и марором",,Artikel 14 (1987),,Artículo 14 (1987),,Makale 14 (1987),,"Зв'язок між Песахом, мацою і марором",
1,111,ARTICLE,(1987-15) Bet Bchinot Be Kdusha,,rb-1987-15-bet-bchinot-be-kdusha,Article 15 (1987),,ב' בחינות בקדושה,,Статья 15 (1987),,Artikel 15 (1987),,Artículo 15 (1987),,Makale 15 (1987),,Стаття 15 (1987),
1,112,ARTICLE,(1987-16) Evdel Avodat Prat,,rb-1987-16-evdel-avodat-prat,Article 16 (1987),,ההבדל בין עבודה הכלל ופרט,,Статья 16 (1987),,Artikel 16 (1987),,Artículo 16 (1987),,Makale 16 (1987),,Стаття 16 (1987),
1,113,ARTICLE,(1987-17) Homrat Isur,,rb-1987-17-homrat-isur,The Severity of Teaching Idol Worshippers the Torah,,מהות חומרת איסור לימוד תורה לעכויים,,Статья 17 (1987),,Artikel 17 (1987),,Artículo 17 (1987),,Makale 17 (1987),,Стаття 17 (1987),
1,114,ARTICLE,(1987-18) Achana Kabalat Tora,,rb-1987-18-achana-kabalat-tora,Article 18 (1987),,הכנה לקבלת התורה מהו,,Подготовка к получению Торы,,Artikel 18 (1987),,Artículo 18 (1987),,Makale 18 (1987),,Підготовка до отримання Тори,
1,115,ARTICLE,(1987-19) Mahu Nistar Ve Nigle,,rb-1987-19-mahu-nistar-ve-nigle,Article 19 (1987),,מהו נסתר ונגלה בעבודה ה',,Статья 19 (1987),,Artikel 19 (1987),,Artículo 19 (1987),,Makale 19 (1987),,Стаття 19 (1987),
1,116,ARTICLE,(1987-20) Rechush Ha Prati,,rb-1987-20-rechush-ha-prati,Article 20 (1987),,רכוש הפרטי של אדם מהו,,Статья 20 (1987),,Artikel 20 (1987),,Artículo 20 (1987),,Makale 20 (1987),,Стаття 20 (1987),
1,117,ARTICLE,(1987-21) Yadayim Meluchlachot,,rb-1987-21-yadayim-meluchlachot,Article 21 (1987),,מהו ידים מלוכלכות בעבודת ה',,"Что означает ""нечистые руки"" в духовной работе",,Artikel 21 (1987),,Artículo 21 (1987),,Makale 21 (1987),,"Що означає ""нечисті руки"" в духовній роботі",
1,118,ARTICLE,(1987-22) Mahi Matana,,rb-1987-22-mahi-matana,Article 22 (1987),,מהי המתנה שאדם מבקש מה',,Статья 22 (1987),,Artikel 22 (1987),,Artículo 22 (1987),,Makale 22 (1987),,Стаття 22 (1987),
1,119,ARTICLE,(1987-23) Shalom Achar Machloket,,rb-1987-23-shalom-achar-machloket,Article 23 (1987),,שלום אחר מחלוקת יותר חשוב משאין מחלוקת כלל,,Статья 23 (1987),,Artikel 23 (1987),,Artículo 23 (1987),,Makale 23 (1987),,Стаття 23 (1987),
1,120,ARTICLE,(1987-24) Sinat Hinam,,rb-1987-24-sinat-hinam,Article 24 (1987),,שנאת חינם בעבודה מהו,,Статья 24 (1987),,Artikel 24 (1987),,Artículo 24 (1987),,Makale 24 (1987),,Стаття 24 (1987),
1,121,ARTICLE,(1987-25) Koved Rosh,,rb-1987-25-koved-rosh,Article 25 (1987),,כובד ראש בעבודה מהו,,Что такое серьезное отношение в работе,,Artikel 25 (1987),,Artículo 25 (1987),,Makale 25 (1987),,Що таке серйозне ставлення в роботі,
1,122,ARTICLE,(1987-26) Mitzva Kala,,rb-1987-26-mitzva-kala,Article 26 (1987),,מה' מצוה קלה,,Статья 26 (1987),,Artikel 26 (1987),,Artículo 26 (1987),,Makale 26 (1987),,Стаття 26 (1987),
1,123,ARTICLE,(1987-27) Klala Ve Bracha,,rb-1987-27-klala-ve-bracha,Article 27 (1987),,מהו קללה וברכה בעבודה,,Статья 27 (1987),,Artikel 27 (1987),,Artículo 27 (1987),,Makale 27 (1987),,Стаття 27 (1987),
1,124,ARTICLE,(1987-28) Mahu Lo Tosif,,rb-1987-28-mahu-lo-tosif,Article 28 (1987),,מהו לא תוסיף ולא תגרע בעבודה,,"Что значит ""не прибавляйте и не убавляйте"" в работе",,Artikel 28 (1987),,Artículo 28 (1987),,Makale 28 (1987),,"Що озачає ""Не додавайте і не зменшуйте"" в роботі",
1,125,ARTICLE,(1987-29) Lepum Tzaara Agra,,rb-1987-29-lepum-tzaara-agra,Article 29 (1987),,מהו לפום צערא אגרא,,Статья 29 (1987),,Artikel 29 (1987),,Artículo 29 (1987),,Makale 29 (1987),,Стаття 29 (1987),
1,126,ARTICLE,(1987-30) Milchemet Reshut 1,,rb-1987-30-milchemet-reshut-1,Article 30 (1987),,"מהי מלחמת הרשות, בעבודה - א'",,Война за управление-1,,Artikel 30 (1987),,Artículo 30 (1987),,Makale 30 (1987),,Стаття 30 (1987),
1,127,ARTICLE,(1987-31) Kritat Brit,,rb-1987-31-kritat-brit,Article 31 (1987),,מהו כריתת ברית בעבודה,,Статья 31 (1987),,Artikel 31 (1987),,Artículo 31 (1987),,Makale 31 (1987),,Стаття 31 (1987),
1,128,ARTICLE,(1988-01) Madua Haim,,rb-1988-01-madua-haim,Article 1 (1988),,מדוע החיים נחלק לב' בחינות,,Почему эта жизнь разделяется на две стадии,,Artikel 1 (1988),,Artículo 1 (1988),,Makale 1 (1988,,Чому це життя поділяється на дві стадії,
1,129,ARTICLE,(1988-02) Shiur Tshuva,,rb-1988-02-shiur-tshuva,Article 2 (1988),,עד כמה שיעור התשובה,,Статья 2 (1988),,Artikel 2 (1988),,Artículo 2 (1988),,Makale 2 (1988),,Стаття 2 (1988),
1,130,ARTICLE,(1988-03) Mahu She Shmo,,rb-1988-03-mahu-she-shmo,Article 3 (1988),,"מהו ששמו של הקב""ה נקרא אמת",,Статья 3 (1988),,Artikel 3 (1988),,Artículo 3 (1988),,Makale 3 (1988),,Стаття 3 (1988),
1,131,ARTICLE,(1988-04) Tfila Al Ezra,,rb-1988-04-tfila-al-ezra,Article 4 (1988),,"מהי התפלה על עזרה ועל סליחה, בעבודה",,Статья 4 (1988),,Artikel 4 (1988),,Artículo 4 (1988),,Makale 4 (1988),,Стаття 4 (1988),
1,132,ARTICLE,(1988-05) Israel She Galu,,rb-1988-05-israel-she-galu,Article 5 (1988),,"מהו בעבודה, ישראל שגלו - שכינה עמהם",,"Исраэль, который изгнали,- Шхина с ними",,Artikel 5 (1988),,Artículo 5 (1988),,Makale 5 (1988),,"Ісраель, який вигнали, - Шхіна з ними",
1,133,ARTICLE,(1988-06) Evdel Bein Sade,,rb-1988-06-evdel-bein-sade,Article 6 (1988),,מהו ההבדל בין שדה לאיש שדה בעבודה,,Статья 6 (1988),,Artikel 6 (1988),,Artículo 6 (1988),,Makale 6 (1988),,Стаття 6 (1988),
1,134,ARTICLE,(1988-07) Hashivut Hatan 1,,rb-1988-07-hashivut-hatan-1,Article 7 (1988),,"מהי חשיבות החתן, שמוחלין לו עוונותיו",,Статья 7 (1988),,Artikel 7 (1988),,Artículo 7 (1988),,Makale 7 (1988),,Стаття 7 (1988),
1,135,ARTICLE,(1988-08) Mitpalel Tzarich,,rb-1988-08-mitpalel-tzarich,Article 8 (1988),,"מהו, שהמתפלל צריך לפרש דבריו כראוי",,Статья 8 (1988),,Artikel 8 (1988),,Artículo 8 (1988),,Makale 8 (1988),,Стаття 8 (1988),
1,136,ARTICLE,(1988-09) Mahu She Tzadik,,rb-1988-09-mahu-she-tzadik,Article 9 (1988),,"מהו, שהצדיק סובל רעות",,Статья 9 (1988),,Artikel 9 (1988),,Artículo 9 (1988),,Makale 9 (1988),,Стаття 9 (1988),
1,137,ARTICLE,(1988-10) Dalet Midot,,rb-1988-10-dalet-midot,Article 10 (1988),,"מהו הד' מידות בהולכי בית המדרש, בעבודה",,Статья 10 (1988),,Artikel 10 (1988),,Artículo 10 (1988),,Makale 10 (1988),,Стаття 10 (1988),
1,138,ARTICLE,(1988-11) Bet Avchanot,,rb-1988-11-bet-avchanot,Article 11 (1988),,מהו הב' הבחנות שלפני לשמה,,Статья 11 (1988),,Artikel 11 (1988),,Artículo 11 (1988),,Makale 11 (1988),,Стаття 11 (1988),
1,139,ARTICLE,(1988-12) Tora Ve Melacha,,rb-1988-12-tora-ve-melacha,Article 12 (1988),,מהו תורה ומלאכה בדרך ה',,Что такое Тора и ремесло в духовной работе,,Artikel 12 (1988),,Artículo 12 (1988),,Makale 12 (1988),,Що таке Тора та ремесло в духовній роботі,
1,140,ARTICLE,(1988-13) Mahu Roe Am,,rb-1988-13-mahu-roe-am,Article 13 (1988),,"מהו, רועה העם הוא כל העם, בעבודה",,Предводитель – лицо народа,,Artikel 13 (1988),,Artículo 13 (1988),,Makale 13 (1988),,Поводир - обличчя народу,
1,141,ARTICLE,(1988-14) Tzoreh Ahavat Haverim,,rb-1988-14-tzoreh-ahavat-haverim,The Need for Love of Friends,,הצורך לאהבת חברים,,Необходимость любви к товарищам,,Artikel 14 (1988),,Artículo 14 (1988),,Makale 14 (1988),,Необхідність любові до товаришів,
1,142,ARTICLE,(1988-15) Mahu Ein Bracha,,rb-1988-15-mahu-ein-bracha,Article 15 (1988),,"מהו, אין ברכה במקום ריק, בעבודה",,Статья 15 (1988),,Artikel 15 (1988),,Artículo 15 (1988),,Makale 15 (1988),,Стаття 15 (1988),
1,143,ARTICLE,(1988-16) Kdusha Nivnet,,rb-1988-16-kdusha-nivnet,What Is the Foundation on which Kedusha [Holiness] Is Built,,מהו היסוד שהקדושה נבנת עליו,,"Основа, на которой выстраивается святость",,Artikel 16 (1988),,Artículo 16 (1988),,Makale 16 (1988),,"Основа, на якій будується святість",
1,144,ARTICLE,(1988-17) Evhen Nefesh,,rb-1988-17-evhen-nefesh,Article 17 (1988),,ההבחן העקרי בין נפש הבהמית לנפש אלקית,,Статья 17 (1988),,Artikel 17 (1988),,Artículo 17 (1988),,Makale 17 (1988),,Стаття 17 (1988),
1,145,ARTICLE,(1988-18) Oved Ashem,,rb-1988-18-oved-ashem,Article 18 (1988),,מתי נקרא עובד ה' בעבודה,,Статья 18 (1988),,Artikel 18 (1988),,Artículo 18 (1988),,Makale 18 (1988),,Стаття 18 (1988),
1,146,ARTICLE,(1988-19) Kesef Zahav,,rb-1988-19-kesef-zahav,Article 19 (1988),,"מהו כסף, זהב, ישראל, שאר עמים, בעבודה",,Статья 19 (1988),,Artikel 19 (1988),,Artículo 19 (1988),,Makale 19 (1988),,Стаття 19 (1988),
1,147,ARTICLE,(1988-20) Schar Avoda Lehashpia,,rb-1988-20-schar-avoda-lehashpia,Article 20 (1988),,מהו השכר בעבודה דלהשפיע,,Награда в работе,,Artikel 20 (1988),,Artículo 20 (1988),,Makale 20 (1988),,Нагорода в роботі,
1,148,ARTICLE,(1988-21) Tora Nitna,,rb-1988-21-tora-nitna,Article 21 (1988),,מהו שהתורה נתנה מתוך החושך בעבודה,,Статья 21 (1988),,Artikel 21 (1988),,Artículo 21 (1988),,Makale 21 (1988),,Стаття 21 (1988),
1,149,ARTICLE,(1988-22) Zchiyot Ve Avonot,,rb-1988-22-zchiyot-ve-avonot,Article 22 (1988),,מהו זכיות ועוונות אצל צדיק בעבודה,,Статья 22 (1988),,Artikel 22 (1988),,Artículo 22 (1988),,Makale 22 (1988),,Стаття 22 (1988),
1,150,ARTICLE,(1988-23) Matchilim Lo Lishma,,rb-1988-23-matchilim-lo-lishma,What Beginning in Lo Lishma Means in the Work,,"מהו שמתחילים בשלא לשמה, בעבודה",,"Что означает в работе, что начинают ее с состояния ""ло ли-шма""",,Artikel 23 (1988),,Artículo 23 (1988),,Makale 23 (1988),,"Що означає в роботі, що її починають  зі стану ""ло лі-шма""",
1,151,ARTICLE,(1988-24) Nistarot La Shem,,rb-1988-24-nistarot-la-shem,Article 24 (1988),,"מהו הנסתרות לה' והנגלות לנו, בעבודה",,Статья 24 (1988),,Artikel 24 (1988),,Artículo 24 (1988),,Makale 24 (1988),,Стаття 24 (1988),
1,152,ARTICLE,(1988-25) Achana Erev Shabat,,rb-1988-25-achana-erev-shabat,Article 25 (1988),,"מהי ההכנה בערב שבת, בעבודה",,Статья 25 (1988),,Artikel 25 (1988),,Artículo 25 (1988),,Makale 25 (1988),,Стаття 25 (1988),
1,153,ARTICLE,(1988-26) Evdel Bein Hok,,rb-1988-26-evdel-bein-hok,Article 26 (1988),,"מהו ההבדל בין חוק למשפט, בעבודה",,Статья 26 (1988),,Artikel 26 (1988),,Artículo 26 (1988),,Makale 26 (1988),,Стаття 26 (1988),
1,154,ARTICLE,(1988-27) Amitgae,,rb-1988-27-amitgae,Article 27 (1988),,"מהו, שהמתגאה אין הקב""ה סובלו, בעבודה",,Статья 27 (1988),,Artikel 27 (1988),,Artículo 27 (1988),,Makale 27 (1988),,Стаття 27 (1988),
1,155,ARTICLE,(1988-28) Hashgachato Be Hester,,rb-1988-28-hashgachato-be-hester,Article 28 (1988),,"מהו, השגחתו יתברך היא בהסתר ובנגלה",,Статья 28 (1988),,Artikel 28 (1988),,Artículo 28 (1988),,Makale 28 (1988),,Стаття 28 (1988),
1,156,ARTICLE,(1988-29) Heker Bein Oved,,rb-1988-29-heker-bein-oved,Article 29 (1988),,מהו ההיכר בין עובד אלקים ללא עבדו,,Статья 29 (1988),,Artikel 29 (1988),,Artículo 29 (1988),,Makale 29 (1988),,Стаття 29 (1988),
1,157,ARTICLE,(1988-30) Ma Lidrosh,,rb-1988-30-ma-lidrosh,What to Look For in the Assembly of Friends,,מה לדרוש מאסיפת חברים,,Чего требовать от собрания товарищей,,Artikel 30 (1988),,Qué buscar en la asamblea de los amigos,,Makale 30 (1988),,Чого вимагати від зібрання товаришів,
1,158,ARTICLE,(1988-31) Peula Ba Derech,,rb-1988-31-peula-ba-derech,Article 31 (1988),,"מהי הפעולה שבאדם בדרך העבודה, שמיחסים לה'",,Статья 31 (1988),,Artikel 31 (1988),,Artículo 31 (1988),,Makale 31 (1988),,Стаття 31 (1988),
1,159,ARTICLE,(1988-32) Peulot Ba Yerida,,rb-1988-32-peulot-ba-yerida,Article 32 (1988),,מה הן הב' פעולות שבזמן ירידה,,Статья 32 (1988),,Artikel 32 (1988),,Artículo 32 (1988),,Makale 32 (1988),,Стаття 32 (1988),
1,160,ARTICLE,(1988-33) Evdel Bein Klali,,rb-1988-33-evdel-bein-klali,Article 33 (1988),,מהו ההבדל בעבודת ה' בין כללי לפרטי,,Статья 33 (1988),,Artikel 33 (1988),,Artículo 33 (1988),,Makale 33 (1988),,Стаття 33 (1988),
1,161,ARTICLE,(1988-34) Yom Ve Laila,,rb-1988-34-yom-ve-laila,Article 34 (1988),,"מהו יום ולילה, בעבודה",,"Что означают ""день"" и ""ночь"" - в работе",,Artikel 34 (1988),,Artículo 34 (1988),,Makale 34 (1988),,"Що означають ""день"" і ""ніч"" - в роботі",
1,162,ARTICLE,(1988-35) Ezra She Yevakesh,,rb-1988-35-ezra-she-yevakesh,Article 35 (1988),,"מהי העזרה בעבודה, שיבקש מה'",,За какой помощью обращаться к Творцу,,Artikel 35 (1988),,Artículo 35 (1988),,Makale 35 (1988),,За якою допомогою звертатися до Творця,
1,163,ARTICLE,(1989-01) Shiur Tshuva,,rb-1989-01-shiur-tshuva,Article 1 (1989),,מהו השיעור של תשובה,,Статья 1 (1989),,Artikel 1 (1989),,Artículo 1 (1989),,Makale 1 (1989),,Стаття 1 (1989),
1,164,ARTICLE,(1989-02) Het Gadol,,rb-1989-02-het-gadol,Article 2 (1989),,"מהו חטא גדול או קטן, בעבודה",,Большой или малый грех,,Artikel 2 (1989),,Artículo 2 (1989),,Makale 2 (1989),,Великий або малий гріх,
1,165,ARTICLE,(1989-03) Shinui Shaar Dmaot,,rb-1989-03-shinui-shaar-dmaot,Article 3 (1989),,מהו השינוי שבשער הדמעות משאר שערים,,Отличие врат Слез от остальных ворот,,Artikel 3 (1989),,Artículo 3 (1989),,Makale 3 (1989),,Відмінність воріт Сліз від інших воріт,
1,166,ARTICLE,(1989-04) Mabul Maim,,rb-1989-04-mabul-maim,Article 4 (1989),,"מהו מבול מים, בעבודה",,"Что такое ""потоп"" в духовной работе",,Artikel 4 (1989),,Artículo 4 (1989),,Makale 4 (1989),,"Що таке ""повінь"" в духовній роботі",
1,167,ARTICLE,(1989-05) Briat Olam,,rb-1989-05-briat-olam,Article 5 (1989),,"מהו, שבריאת העולם היה בנדבה",,Сотворение мира – милостью,,Artikel 5 (1989),,Artículo 5 (1989),,Makale 5 (1989),,Створення світу - милістю,
1,168,ARTICLE,(1989-06) Lemala Mi Daat,,rb-1989-06-lemala-mi-daat,Concerning Above Reason,,"מהו למעלה מהדעת, בעבודה",,Статья 6 (1989),,Artikel 6 (1989),,Artículo 6 (1989),,Makale 6 (1989),,Стаття 6 (1989),
1,169,ARTICLE,(1989-07) Mi She Lo Tarach,,rb-1989-07-mi-she-lo-tarach,Article 7 (1989),,"מהו ""מי שלא טרח בערב שבת, מה יאכל בשבת"" בעבודה",,Статья 7 (1989),,Artikel 7 (1989),,Artículo 7 (1989),,Makale 7 (1989),,Стаття 7 (1989),
1,170,ARTICLE,(1989-08) Im Tov Mitgadel,,rb-1989-08-im-tov-mitgadel,Article 8 (1989),,"מהו, שאם הטוב מתגדל, גם הרע מתגדל, בעבודה",,Статья 8 (1989),,Artikel 8 (1989),,Artículo 8 (1989),,Makale 8 (1989),,Стаття 8 (1989),
1,171,ARTICLE,(1989-09) Poranut,,rb-1989-09-poranut,Article 9 (1989),,"מהו פורענות הבאה לרשעים מתחלת מן הצדיקים, בעבודה",,"Бедствие, приходящее к грешникам, начинается с праведников",,Artikel 9 (1989),,Artículo 9 (1989),,Makale 9 (1989),,"Лихо, що приходить до грішників, починається з праведників",
1,172,ARTICLE,(1989-10) Sulam Be Alahson,,rb-1989-10-sulam-be-alahson,Article 10 (1989),,"מהו, שהסולם הוא באלכסון, בעבודה",,Статья 10 (1989),,Artikel 10 (1989),,Artículo 10 (1989),,Makale 10 (1989),,Стаття 10 (1989),
1,173,ARTICLE,(1989-11) Kohot She Tzrihim,,rb-1989-11-kohot-she-tzrihim,What are the powers which are needed for work,,"מהם הכוחות, שצריכים בעבודה",,"Силы, необходимые в работе",,Artikel 11 (1989),,Artículo 11 (1989),,Makale 11 (1989),,"Сили, необхідні в роботі",
1,174,ARTICLE,(1989-12) Seudat Hatan,,rb-1989-12-seudat-hatan,Article 12 (1989),,מהי סעודת חתן,,Что такое трапеза жениха,,Artikel 12 (1989),,Artículo 12 (1989),,Makale 12 (1989),,Що таке трапеза нареченого,
1,175,ARTICLE,(1989-13) Lechem Ra Ain,,rb-1989-13-lechem-ra-ain,Article 13 (1989),,"מהו ""לחם רע עין"" בעבודה",,Статья 13 (1989),,Artikel 13 (1989),,Artículo 13 (1989),,Makale 13 (1989),,Стаття 13 (1989),
1,176,ARTICLE,(1989-14) Ve Ashivota,,rb-1989-14-ve-ashivota,Article 14 (1989),,"מהו שכתוב ""והשבות אל לבבך""",,Статья 14 (1989),,Artikel 14 (1989),,Artículo 14 (1989),,Makale 14 (1989),,Стаття 14 (1989),
1,177,ARTICLE,(1989-15) Tzadikim Nikarim,,rb-1989-15-tzadikim-nikarim,Article 15 (1989),,"מהו, שהצדיקים ניכרים ע""י הרשעים, בעבודה",,Статья 15 (1989),,Artikel 15 (1989),,Artículo 15 (1989),,Makale 15 (1989),,Стаття 15 (1989),
1,178,ARTICLE,(1989-16) Isur Levarech,,rb-1989-16-isur-levarech,Article 16 (1989),,"מה הוא האיסור לברך על שולחן ריק, בעבודה",,Статья 16 (1989),,Artikel 16 (1989),,Artículo 16 (1989),,Makale 16 (1989),,Стаття 16 (1989),
1,179,ARTICLE,(1989-17) Shalom Miterem,,rb-1989-17-shalom-miterem,Article 17 (1989),,"מהו האיסור לתת שלום מטרם שמברך לה', בעבודה",,Статья 17 (1989),,Artikel 17 (1989),,Artículo 17 (1989),,Makale 17 (1989),,Стаття 17 (1989),
1,180,ARTICLE,(1989-18) Bracha Eina Shora,,rb-1989-18-bracha-eina-shora,Article 18 (1989),,"מהו, שהברכה אינה שורה בדבר שנמנה, בעבודה",,Статья 18 (1989),,Artikel 18 (1989),,Artículo 18 (1989),,Makale 18 (1989),,Стаття 18 (1989),
1,181,ARTICLE,(1989-19) Shabat Nikret,,rb-1989-19-shabat-nikret,Article 19 (1989),,"מהו, ששבת נקראת ""ש-בת"", בעבודה",,"Почему суббота называется ""ша-бат""",,Artikel 19 (1989),,Artículo 19 (1989),,Makale 19 (1989),,"Чому субота називається ""ша-бат""",
1,182,ARTICLE,(1989-20) Yetzer Ra Ole,,rb-1989-20-yetzer-ra-ole,Article 20 (1989),,מהו שהיצר הרע עולה ומשטין בעבודה,,Статья 20 (1989),,Artikel 20 (1989),,Artículo 20 (1989),,Makale 20 (1989),,Стаття 20 (1989),
1,183,ARTICLE,(1989-21) Shikor Al Itpalel,,rb-1989-21-shikor-al-itpalel,Article 21 (1989),,"מהו ""שכור אל יתפלל"" בעבודה",,Пьяным не молись,,Artikel 21 (1989),,Artículo 21 (1989),,Makale 21 (1989),,П'яним не молись,
1,184,ARTICLE,(1989-22) Leil Pesach Shoalim,,rb-1989-22-leil-pesach-shoalim,Why Are Four Questions Asked Specifically on Passover Night,,"מהו שדוקא בליל פסח, שואלים ד' קשיות",,Статья 22 (1989),,Artikel 22 (1989),,Artículo 22 (1989),,Makale 22 (1989),,Стаття 22 (1989),
1,185,ARTICLE,(1989-23) Im Balu Maror,,rb-1989-23-im-balu-maror,Article 23 (1989),,"מהו, אם בלעו את המרור לא יצא, בעבודה",,"Если проглотишь марор, не прожевав – не выполнишь своего долга",,Artikel 23 (1989),,Artículo 23 (1989),,Makale 23 (1989),,"Якщо проковтнеш марор, не прожувавши - не виконаєш свого обов'язку",
1,186,ARTICLE,(1989-24) Birkat Hedyot,,rb-1989-24-birkat-hedyot,Article 24 (1989),,"מהו, ברכת הדיוט אל תהי קלה בעיניך, בעבודה",,Статья 24 (1989),,Artikel 24 (1989),,Artículo 24 (1989),,Makale 24 (1989),,Стаття 24 (1989),
1,187,ARTICLE,(1989-25) Ish Asher Bo Mum,,rb-1989-25-ish-asher-bo-mum,Article 25 (1989),,"מהו בעבודה, איש אשר בו מום לא יקרב",,Статья 25 (1989),,Artikel 25 (1989),,Artículo 25 (1989),,Makale 25 (1989),,Стаття 25 (1989),
1,188,ARTICLE,(1989-26) Mi She Metame,,rb-1989-26-mi-she-metame,Article 26 (1989),,"מהו, מי שמטמא עצמו, מטמאים אותו מלמעלה, בעבודה",,Статья 26 (1989),,Artikel 26 (1989),,Artículo 26 (1989),,Makale 26 (1989),,Стаття 26 (1989),
1,189,ARTICLE,(1989-27) Inyan Isurim,,rb-1989-27-inyan-isurim,Article 27 (1989),,מהו ענין יסורים בעבודה,,Статья 27 (1989),,Artikel 27 (1989),,Artículo 27 (1989),,Makale 27 (1989),,Стаття 27 (1989),
1,190,ARTICLE,(1989-28) Ayediya,,rb-1989-28-ayediya,Article 28 (1989),,"הידיעה שהאדם עמד בנסיון, לצורך מי",,Статья 28 (1989),,Artikel 28 (1989),,Artículo 28 (1989),,Makale 28 (1989),,Стаття 28 (1989),
1,191,ARTICLE,(1989-29) Achana Le Kabalat,,rb-1989-29-achana-le-kabalat,Article 29 (1989),,"מהו הכנה לקבלת התורה, בעבודה",,Подготовка к получению Торы,,Artikel 29 (1989),,Artículo 29(1989),,Makale 29 (1989),,Підготовка до отримання Тори,
1,192,ARTICLE,(1989-30) Adlakat Menora,,rb-1989-30-adlakat-menora,Article 30 (1989),,"מהו ענין הדלקת המנורה, בעבודה",,Статья 30 (1989),,Artikel 30 (1989),,Artículo 30 (1989),,Makale 30 (1989),,Стаття 30 (1989),
1,193,ARTICLE,(1989-31) Isur Lilmod Tora,,rb-1989-31-isur-lilmod-tora,Article 31 (1989),,"מהו אסור ללמוד תורה לעכו""ם, בעבודה",,Статья 31 (1989),,Artikel 31 (1989),,Artículo 31 (1989),,Makale 31 (1989),,Стаття 31 (1989),
1,194,ARTICLE,(1989-32) Shemen Nikra,,rb-1989-32-shemen-nikra,Article 32 (1989),,"מהו ששמן נקרא מעשים טובים, בעבודה",,Статья 32 (1989),,Artikel 32 (1989),,Artículo 32 (1989),,Makale 32 (1989),,Стаття 32 (1989),
1,195,ARTICLE,(1989-33) Bchinat Meraglim,,rb-1989-33-bchinat-meraglim,Article 33 (1989),,"מהו בחינת מרגלים, בעבודה",,Статья 33 (1989),,Artikel 33 (1989),,Artículo 33 (1989),,Makale 33 (1989),,Стаття 33 (1989),
1,196,ARTICLE,(1989-34) Shalom,,rb-1989-34-shalom,Article 34 (1989),,מהו שלום בעבודה,,Статья 34 (1989),,Artikel 34 (1989),,Artículo 34 (1989),,Makale 34 (1989),,Стаття 34 (1989),
1,197,ARTICLE,(1989-35) Ein Lo Banim,,rb-1989-35-ein-lo-banim,Article 35 (1989),,"מהו, מי שאין לו בנים, בעבודה",,Статья 35 (1989),,Artikel 35 (1989),,Artículo 35 (1989),,Makale 35 (1989),,Стаття 35 (1989),
